problemId,tags,rating,name,solved,rank
1697:C,constructive algorithms,1400.0,awoo's Favorite Problem,11749,specialist
1697:C,data structures,1400.0,awoo's Favorite Problem,11749,specialist
1697:C,greedy,1400.0,awoo's Favorite Problem,11749,specialist
1697:C,implementation,1400.0,awoo's Favorite Problem,11749,specialist
1697:C,strings,1400.0,awoo's Favorite Problem,11749,specialist
1697:C,two pointers,1400.0,awoo's Favorite Problem,11749,specialist
1697:B,greedy,900.0,Promo,20977,pupil
1697:B,sortings,900.0,Promo,20977,pupil
1697:A,greedy,800.0,Parkway Walk,23396,pupil
1697:A,implementation,800.0,Parkway Walk,23396,pupil
1696:H,brute force,3500.0,Maximum Product?,85,grandmaster
1696:H,combinatorics,3500.0,Maximum Product?,85,grandmaster
1696:H,dp,3500.0,Maximum Product?,85,grandmaster
1696:H,greedy,3500.0,Maximum Product?,85,grandmaster
1696:H,implementation,3500.0,Maximum Product?,85,grandmaster
1696:H,math,3500.0,Maximum Product?,85,grandmaster
1696:H,two pointers,3500.0,Maximum Product?,85,grandmaster
1696:G,brute force,3300.0,Fishingprince Plays With Array Again,183,grandmaster
1696:G,data structures,3300.0,Fishingprince Plays With Array Again,183,grandmaster
1696:G,geometry,3300.0,Fishingprince Plays With Array Again,183,grandmaster
1696:G,math,3300.0,Fishingprince Plays With Array Again,183,grandmaster
1696:F,brute force,2600.0,Tree Recovery,719,grandmaster
1696:F,constructive algorithms,2600.0,Tree Recovery,719,grandmaster
1696:F,dfs and similar,2600.0,Tree Recovery,719,grandmaster
1696:F,dsu,2600.0,Tree Recovery,719,grandmaster
1696:F,graphs,2600.0,Tree Recovery,719,grandmaster
1696:F,trees,2600.0,Tree Recovery,719,grandmaster
1696:E,combinatorics,2000.0,Placing Jinas,3149,candidate master
1696:E,math,2000.0,Placing Jinas,3149,candidate master
1696:D,binary search,1900.0,Permutation Graph,4497,candidate master
1696:D,constructive algorithms,1900.0,Permutation Graph,4497,candidate master
1696:D,data structures,1900.0,Permutation Graph,4497,candidate master
1696:D,divide and conquer,1900.0,Permutation Graph,4497,candidate master
1696:D,greedy,1900.0,Permutation Graph,4497,candidate master
1696:D,shortest paths,1900.0,Permutation Graph,4497,candidate master
1696:C,constructive algorithms,1400.0,Fishingprince Plays With Array,9938,specialist
1696:C,greedy,1400.0,Fishingprince Plays With Array,9938,specialist
1696:C,implementation,1400.0,Fishingprince Plays With Array,9938,specialist
1696:C,math,1400.0,Fishingprince Plays With Array,9938,specialist
1696:B,greedy,900.0,NIT Destroys the Universe,16356,pupil
1696:A,bitmasks,800.0,NIT orz!,16631,pupil
1696:A,greedy,800.0,NIT orz!,16631,pupil
1695:E,constructive algorithms,2700.0,Ambiguous Dominoes,352,grandmaster
1695:E,dfs and similar,2700.0,Ambiguous Dominoes,352,grandmaster
1695:E,graphs,2700.0,Ambiguous Dominoes,352,grandmaster
1695:D2,constructive algorithms,2300.0,Tree Queries (Hard Version),1575,master
1695:D2,dfs and similar,2300.0,Tree Queries (Hard Version),1575,master
1695:D2,dp,2300.0,Tree Queries (Hard Version),1575,master
1695:D2,greedy,2300.0,Tree Queries (Hard Version),1575,master
1695:D2,trees,2300.0,Tree Queries (Hard Version),1575,master
1695:D1,brute force,2200.0,Tree Queries (Easy Version),1729,master
1695:D1,constructive algorithms,2200.0,Tree Queries (Easy Version),1729,master
1695:D1,dfs and similar,2200.0,Tree Queries (Easy Version),1729,master
1695:D1,dp,2200.0,Tree Queries (Easy Version),1729,master
1695:D1,greedy,2200.0,Tree Queries (Easy Version),1729,master
1695:D1,trees,2200.0,Tree Queries (Easy Version),1729,master
1695:C,brute force,1700.0,Zero Path,8330,expert
1695:C,data structures,1700.0,Zero Path,8330,expert
1695:C,dp,1700.0,Zero Path,8330,expert
1695:C,graphs,1700.0,Zero Path,8330,expert
1695:C,greedy,1700.0,Zero Path,8330,expert
1695:C,shortest paths,1700.0,Zero Path,8330,expert
1695:B,games,1000.0,Circle Game,15909,pupil
1695:B,greedy,1000.0,Circle Game,15909,pupil
1695:A,games,800.0,Subrectangle Guess,15150,pupil
1694:B,constructive algorithms,1200.0,Paranoid String,15675,novice
1694:B,greedy,1200.0,Paranoid String,15675,novice
1694:A,greedy,800.0,Creep,20443,pupil
1694:A,implementation,800.0,Creep,20443,pupil
1693:F,binary search,3400.0,I Might Be Wrong,180,grandmaster
1693:F,greedy,3400.0,I Might Be Wrong,180,grandmaster
1693:F,two pointers,3400.0,I Might Be Wrong,180,grandmaster
1693:E,data structures,3400.0,Outermost Maximums,220,grandmaster
1693:E,greedy,3400.0,Outermost Maximums,220,grandmaster
1693:D,brute force,2800.0,Decinc Dividing,569,grandmaster
1693:D,data structures,2800.0,Decinc Dividing,569,grandmaster
1693:D,divide and conquer,2800.0,Decinc Dividing,569,grandmaster
1693:D,dp,2800.0,Decinc Dividing,569,grandmaster
1693:D,greedy,2800.0,Decinc Dividing,569,grandmaster
1693:C,graphs,2300.0,Keshi in Search of AmShZ,1882,master
1693:C,greedy,2300.0,Keshi in Search of AmShZ,1882,master
1693:C,shortest paths,2300.0,Keshi in Search of AmShZ,1882,master
1693:B,dfs and similar,1700.0,Fake Plastic Trees,6529,expert
1693:B,dp,1700.0,Fake Plastic Trees,6529,expert
1693:B,greedy,1700.0,Fake Plastic Trees,6529,expert
1693:B,trees,1700.0,Fake Plastic Trees,6529,expert
1693:A,greedy,1300.0,Directional Increase,13328,novice
1692:H,data structures,1700.0,Gambling,5471,expert
1692:H,dp,1700.0,Gambling,5471,expert
1692:H,greedy,1700.0,Gambling,5471,expert
1692:H,math,1700.0,Gambling,5471,expert
1692:G,data structures,1400.0,2^Sort,11721,specialist
1692:G,dp,1400.0,2^Sort,11721,specialist
1692:G,sortings,1400.0,2^Sort,11721,specialist
1692:G,two pointers,1400.0,2^Sort,11721,specialist
1692:F,brute force,1300.0,3SUM,15457,novice
1692:F,math,1300.0,3SUM,15457,novice
1692:E,binary search,1200.0,Binary Deque,14765,novice
1692:E,implementation,1200.0,Binary Deque,14765,novice
1692:E,two pointers,1200.0,Binary Deque,14765,novice
1692:D,brute force,1100.0,The Clock,15698,pupil
1692:D,implementation,1100.0,The Clock,15698,pupil
1692:C,implementation,800.0,Where's the Bishop?,26545,pupil
1692:B,greedy,800.0,All Distinct,26716,pupil
1692:B,sortings,800.0,All Distinct,26716,pupil
1692:A,implementation,800.0,Marathon,39727,pupil
1691:F,combinatorics,2500.0,K-Set Tree,740,grandmaster
1691:F,dfs and similar,2500.0,K-Set Tree,740,grandmaster
1691:F,dp,2500.0,K-Set Tree,740,grandmaster
1691:F,math,2500.0,K-Set Tree,740,grandmaster
1691:F,trees,2500.0,K-Set Tree,740,grandmaster
1691:E,data structures,2300.0,Number of Groups,1459,master
1691:E,dfs and similar,2300.0,Number of Groups,1459,master
1691:E,dsu,2300.0,Number of Groups,1459,master
1691:E,graphs,2300.0,Number of Groups,1459,master
1691:E,greedy,2300.0,Number of Groups,1459,master
1691:E,sortings,2300.0,Number of Groups,1459,master
1691:D,binary search,1800.0,Max GEQ Sum,4328,expert
1691:D,constructive algorithms,1800.0,Max GEQ Sum,4328,expert
1691:D,data structures,1800.0,Max GEQ Sum,4328,expert
1691:D,divide and conquer,1800.0,Max GEQ Sum,4328,expert
1691:D,implementation,1800.0,Max GEQ Sum,4328,expert
1691:D,two pointers,1800.0,Max GEQ Sum,4328,expert
1691:C,brute force,1400.0,Sum of Substrings,12860,specialist
1691:C,constructive algorithms,1400.0,Sum of Substrings,12860,specialist
1691:C,greedy,1400.0,Sum of Substrings,12860,specialist
1691:C,math,1400.0,Sum of Substrings,12860,specialist
1691:C,strings,1400.0,Sum of Substrings,12860,specialist
1691:B,constructive algorithms,1000.0,Shoe Shuffling,18296,pupil
1691:B,greedy,1000.0,Shoe Shuffling,18296,pupil
1691:B,implementation,1000.0,Shoe Shuffling,18296,pupil
1691:B,two pointers,1000.0,Shoe Shuffling,18296,pupil
1691:A,brute force,800.0,Beat The Odds,25986,pupil
1691:A,greedy,800.0,Beat The Odds,25986,pupil
1691:A,math,800.0,Beat The Odds,25986,pupil
1690:G,binary search,2000.0,Count the Trains,2574,candidate master
1690:G,data structures,2000.0,Count the Trains,2574,candidate master
1690:G,greedy,2000.0,Count the Trains,2574,candidate master
1690:G,sortings,2000.0,Count the Trains,2574,candidate master
1690:F,graphs,1700.0,Shifting String,5493,expert
1690:F,math,1700.0,Shifting String,5493,expert
1690:F,number theory,1700.0,Shifting String,5493,expert
1690:F,strings,1700.0,Shifting String,5493,expert
1690:E,binary search,1500.0,Price Maximization,11718,specialist
1690:E,greedy,1500.0,Price Maximization,11718,specialist
1690:E,math,1500.0,Price Maximization,11718,specialist
1690:E,two pointers,1500.0,Price Maximization,11718,specialist
1690:D,implementation,1000.0,Black and White Stripe,20299,pupil
1690:D,two pointers,1000.0,Black and White Stripe,20299,pupil
1690:C,data structures,800.0,Restoring the Duration of Tasks,22627,pupil
1690:C,greedy,800.0,Restoring the Duration of Tasks,22627,pupil
1690:C,implementation,800.0,Restoring the Duration of Tasks,22627,pupil
1690:B,greedy,800.0,Array Decrements,22020,pupil
1690:B,implementation,800.0,Array Decrements,22020,pupil
1690:A,constructive algorithms,800.0,Print a Pedestal (Codeforces logo?),28715,pupil
1690:A,greedy,800.0,Print a Pedestal (Codeforces logo?),28715,pupil
1689:E,bitmasks,2500.0,ANDfinity,963,grandmaster
1689:E,brute force,2500.0,ANDfinity,963,grandmaster
1689:E,constructive algorithms,2500.0,ANDfinity,963,grandmaster
1689:E,dfs and similar,2500.0,ANDfinity,963,grandmaster
1689:E,dsu,2500.0,ANDfinity,963,grandmaster
1689:E,graphs,2500.0,ANDfinity,963,grandmaster
1689:D,data structures,1900.0,Lena and Matrix,3390,candidate master
1689:D,dp,1900.0,Lena and Matrix,3390,candidate master
1689:D,geometry,1900.0,Lena and Matrix,3390,candidate master
1689:D,shortest paths,1900.0,Lena and Matrix,3390,candidate master
1689:C,dfs and similar,1600.0,Infected Tree,8037,expert
1689:C,dp,1600.0,Infected Tree,8037,expert
1689:C,trees,1600.0,Infected Tree,8037,expert
1689:B,data structures,900.0,Mystic Permutation,15071,pupil
1689:B,greedy,900.0,Mystic Permutation,15071,pupil
1689:A,brute force,800.0,Lex String,14947,pupil
1689:A,greedy,800.0,Lex String,14947,pupil
1689:A,implementation,800.0,Lex String,14947,pupil
1689:A,sortings,800.0,Lex String,14947,pupil
1689:A,two pointers,800.0,Lex String,14947,pupil
1688:C,constructive algorithms,1700.0,Manipulating History,6867,expert
1688:C,greedy,1700.0,Manipulating History,6867,expert
1688:C,strings,1700.0,Manipulating History,6867,expert
1688:B,bitmasks,800.0,Patchouli's Magical Talisman,16507,pupil
1688:B,constructive algorithms,800.0,Patchouli's Magical Talisman,16507,pupil
1688:B,greedy,800.0,Patchouli's Magical Talisman,16507,pupil
1688:B,sortings,800.0,Patchouli's Magical Talisman,16507,pupil
1688:A,bitmasks,800.0,Cirno's Perfect Bitmasks Classroom,18090,pupil
1688:A,brute force,800.0,Cirno's Perfect Bitmasks Classroom,18090,pupil
1687:F,fft,3500.0,Koishi's Unconscious Permutation,51,grandmaster
1687:F,math,3500.0,Koishi's Unconscious Permutation,51,grandmaster
1687:E,combinatorics,3500.0,Become Big For Me,153,grandmaster
1687:E,constructive algorithms,3500.0,Become Big For Me,153,grandmaster
1687:E,greedy,3500.0,Become Big For Me,153,grandmaster
1687:E,math,3500.0,Become Big For Me,153,grandmaster
1687:E,number theory,3500.0,Become Big For Me,153,grandmaster
1687:D,binary search,2900.0,Cute number,411,grandmaster
1687:D,brute force,2900.0,Cute number,411,grandmaster
1687:D,data structures,2900.0,Cute number,411,grandmaster
1687:D,dsu,2900.0,Cute number,411,grandmaster
1687:D,implementation,2900.0,Cute number,411,grandmaster
1687:D,math,2900.0,Cute number,411,grandmaster
1687:C,binary search,2500.0,Sanae and Giant Robot,1107,grandmaster
1687:C,brute force,2500.0,Sanae and Giant Robot,1107,grandmaster
1687:C,data structures,2500.0,Sanae and Giant Robot,1107,grandmaster
1687:C,dsu,2500.0,Sanae and Giant Robot,1107,grandmaster
1687:C,greedy,2500.0,Sanae and Giant Robot,1107,grandmaster
1687:C,sortings,2500.0,Sanae and Giant Robot,1107,grandmaster
1687:B,constructive algorithms,1700.0,Railway System,2898,expert
1687:B,graphs,1700.0,Railway System,2898,expert
1687:B,greedy,1700.0,Railway System,2898,expert
1687:B,interactive,1700.0,Railway System,2898,expert
1687:B,sortings,1700.0,Railway System,2898,expert
1687:A,brute force,1600.0,The Enchanted Forest,8395,expert
1687:A,greedy,1600.0,The Enchanted Forest,8395,expert
1686:B,dp,800.0,Odd Subarrays,16440,pupil
1686:B,greedy,800.0,Odd Subarrays,16440,pupil
1686:A,greedy,800.0,Everything Everywhere All But One,19037,pupil
1685:E,data structures,3500.0,The Ultimate LIS Problem,86,grandmaster
1685:E,greedy,3500.0,The Ultimate LIS Problem,86,grandmaster
1685:D2,constructive algorithms,3500.0,Permutation Weight (Hard Version),75,grandmaster
1685:D2,greedy,3500.0,Permutation Weight (Hard Version),75,grandmaster
1685:D1,constructive algorithms,2800.0,Permutation Weight (Easy Version),337,grandmaster
1685:D1,dfs and similar,2800.0,Permutation Weight (Easy Version),337,grandmaster
1685:D1,dsu,2800.0,Permutation Weight (Easy Version),337,grandmaster
1685:C,brute force,2600.0,Bring Balance,709,grandmaster
1685:C,constructive algorithms,2600.0,Bring Balance,709,grandmaster
1685:C,greedy,2600.0,Bring Balance,709,grandmaster
1685:B,greedy,2000.0,Linguistics,2692,candidate master
1685:B,implementation,2000.0,Linguistics,2692,candidate master
1685:B,sortings,2000.0,Linguistics,2692,candidate master
1685:B,strings,2000.0,Linguistics,2692,candidate master
1685:A,constructive algorithms,1100.0,Circular Local MiniMax,14765,pupil
1685:A,greedy,1100.0,Circular Local MiniMax,14765,pupil
1685:A,sortings,1100.0,Circular Local MiniMax,14765,pupil
1684:H,constructive algorithms,3400.0,Hard Cut,179,grandmaster
1684:H,dfs and similar,3400.0,Hard Cut,179,grandmaster
1684:H,divide and conquer,3400.0,Hard Cut,179,grandmaster
1684:H,math,3400.0,Hard Cut,179,grandmaster
1684:G,constructive algorithms,2800.0,Euclid Guess,443,grandmaster
1684:G,flows,2800.0,Euclid Guess,443,grandmaster
1684:G,graph matchings,2800.0,Euclid Guess,443,grandmaster
1684:G,math,2800.0,Euclid Guess,443,grandmaster
1684:G,number theory,2800.0,Euclid Guess,443,grandmaster
1684:F,data structures,2600.0,Diverse Segments,714,grandmaster
1684:F,two pointers,2600.0,Diverse Segments,714,grandmaster
1684:E,binary search,2100.0,MEX vs DIFF,2606,master
1684:E,brute force,2100.0,MEX vs DIFF,2606,master
1684:E,constructive algorithms,2100.0,MEX vs DIFF,2606,master
1684:E,data structures,2100.0,MEX vs DIFF,2606,master
1684:E,greedy,2100.0,MEX vs DIFF,2606,master
1684:E,two pointers,2100.0,MEX vs DIFF,2606,master
1684:D,constructive algorithms,1700.0,Traps,7859,expert
1684:D,greedy,1700.0,Traps,7859,expert
1684:D,sortings,1700.0,Traps,7859,expert
1684:C,brute force,1400.0,Column Swapping,10495,specialist
1684:C,constructive algorithms,1400.0,Column Swapping,10495,specialist
1684:C,greedy,1400.0,Column Swapping,10495,specialist
1684:C,implementation,1400.0,Column Swapping,10495,specialist
1684:C,sortings,1400.0,Column Swapping,10495,specialist
1684:B,constructive algorithms,800.0,Z mod X = C,19073,pupil
1684:B,math,800.0,Z mod X = C,19073,pupil
1684:A,constructive algorithms,800.0,Digit Minimization,21522,pupil
1684:A,games,800.0,Digit Minimization,21522,pupil
1684:A,math,800.0,Digit Minimization,21522,pupil
1684:A,strings,800.0,Digit Minimization,21522,pupil
1682:F,data structures,2700.0,MCMF?,222,grandmaster
1682:F,flows,2700.0,MCMF?,222,grandmaster
1682:F,graphs,2700.0,MCMF?,222,grandmaster
1682:F,greedy,2700.0,MCMF?,222,grandmaster
1682:F,sortings,2700.0,MCMF?,222,grandmaster
1682:F,two pointers,2700.0,MCMF?,222,grandmaster
1682:E,constructive algorithms,2700.0,Unordered Swaps,437,grandmaster
1682:E,dfs and similar,2700.0,Unordered Swaps,437,grandmaster
1682:E,graphs,2700.0,Unordered Swaps,437,grandmaster
1682:E,greedy,2700.0,Unordered Swaps,437,grandmaster
1682:E,math,2700.0,Unordered Swaps,437,grandmaster
1682:E,sortings,2700.0,Unordered Swaps,437,grandmaster
1682:E,trees,2700.0,Unordered Swaps,437,grandmaster
1682:D,constructive algorithms,2000.0,Circular Spanning Tree,2699,candidate master
1682:D,implementation,2000.0,Circular Spanning Tree,2699,candidate master
1682:D,trees,2000.0,Circular Spanning Tree,2699,candidate master
1682:C,constructive algorithms,1400.0,LIS or Reverse LIS?,11935,specialist
1682:C,greedy,1400.0,LIS or Reverse LIS?,11935,specialist
1682:C,implementation,1400.0,LIS or Reverse LIS?,11935,specialist
1682:C,math,1400.0,LIS or Reverse LIS?,11935,specialist
1682:B,bitmasks,1100.0,AND Sorting,14597,pupil
1682:B,constructive algorithms,1100.0,AND Sorting,14597,pupil
1682:B,sortings,1100.0,AND Sorting,14597,pupil
1682:A,greedy,800.0,Palindromic Indices,17788,pupil
1682:A,strings,800.0,Palindromic Indices,17788,pupil
1681:F,data structures,2300.0,Unique Occurrences,1056,master
1681:F,dfs and similar,2300.0,Unique Occurrences,1056,master
1681:F,divide and conquer,2300.0,Unique Occurrences,1056,master
1681:F,dp,2300.0,Unique Occurrences,1056,master
1681:F,dsu,2300.0,Unique Occurrences,1056,master
1681:F,trees,2300.0,Unique Occurrences,1056,master
1681:E,data structures,2600.0,Labyrinth Adventures,509,grandmaster
1681:E,dp,2600.0,Labyrinth Adventures,509,grandmaster
1681:E,matrices,2600.0,Labyrinth Adventures,509,grandmaster
1681:E,shortest paths,2600.0,Labyrinth Adventures,509,grandmaster
1681:D,brute force,1700.0,Required Length,7547,expert
1681:D,dfs and similar,1700.0,Required Length,7547,expert
1681:D,dp,1700.0,Required Length,7547,expert
1681:D,hashing,1700.0,Required Length,7547,expert
1681:D,shortest paths,1700.0,Required Length,7547,expert
1681:C,implementation,1200.0,Double Sort,14521,novice
1681:C,sortings,1200.0,Double Sort,14521,novice
1681:B,implementation,800.0,Card Trick,18313,pupil
1681:B,math,800.0,Card Trick,18313,pupil
1681:A,games,800.0,Game with Cards,19596,pupil
1681:A,greedy,800.0,Game with Cards,19596,pupil
1680:F,dfs and similar,2600.0,Lenient Vertex Cover,387,grandmaster
1680:F,divide and conquer,2600.0,Lenient Vertex Cover,387,grandmaster
1680:F,dsu,2600.0,Lenient Vertex Cover,387,grandmaster
1680:F,graphs,2600.0,Lenient Vertex Cover,387,grandmaster
1680:F,trees,2600.0,Lenient Vertex Cover,387,grandmaster
1680:E,bitmasks,2000.0,Moving Chips,3067,candidate master
1680:E,dp,2000.0,Moving Chips,3067,candidate master
1680:E,greedy,2000.0,Moving Chips,3067,candidate master
1680:D,brute force,2400.0,Dog Walking,924,grandmaster
1680:D,greedy,2400.0,Dog Walking,924,grandmaster
1680:D,math,2400.0,Dog Walking,924,grandmaster
1680:C,binary search,1600.0,Binary String,7703,expert
1680:C,greedy,1600.0,Binary String,7703,expert
1680:C,strings,1600.0,Binary String,7703,expert
1680:C,two pointers,1600.0,Binary String,7703,expert
1680:B,implementation,800.0,Robots,17055,pupil
1680:A,brute force,800.0,Minimums and Maximums,19608,pupil
1680:A,math,800.0,Minimums and Maximums,19608,pupil
1679:F,bitmasks,2600.0,Formalism for Formalism,375,grandmaster
1679:F,dp,2600.0,Formalism for Formalism,375,grandmaster
1679:F,math,2600.0,Formalism for Formalism,375,grandmaster
1679:E,bitmasks,2400.0,Typical Party in Dorm,906,grandmaster
1679:E,combinatorics,2400.0,Typical Party in Dorm,906,grandmaster
1679:E,dp,2400.0,Typical Party in Dorm,906,grandmaster
1679:E,strings,2400.0,Typical Party in Dorm,906,grandmaster
1679:D,binary search,1900.0,Toss a Coin to Your Graph...,3591,candidate master
1679:D,dfs and similar,1900.0,Toss a Coin to Your Graph...,3591,candidate master
1679:D,dp,1900.0,Toss a Coin to Your Graph...,3591,candidate master
1679:D,graphs,1900.0,Toss a Coin to Your Graph...,3591,candidate master
1679:C,data structures,1400.0,Rooks Defenders,8412,specialist
1679:C,implementation,1400.0,Rooks Defenders,8412,specialist
1679:B,data structures,1200.0,Stone Age Problem,13853,novice
1679:B,implementation,1200.0,Stone Age Problem,13853,novice
1679:A,brute force,900.0,AvtoBus,17820,pupil
1679:A,greedy,900.0,AvtoBus,17820,pupil
1679:A,math,900.0,AvtoBus,17820,pupil
1679:A,number theory,900.0,AvtoBus,17820,pupil
1678:B2,dp,1800.0,Tokitsukaze and Good 01-String (hard version),5499,expert
1678:B2,greedy,1800.0,Tokitsukaze and Good 01-String (hard version),5499,expert
1678:B2,implementation,1800.0,Tokitsukaze and Good 01-String (hard version),5499,expert
1678:B1,implementation,800.0,Tokitsukaze and Good 01-String (easy version),14737,pupil
1678:A,implementation,800.0,Tokitsukaze and All Zero Sequence,16953,pupil
1677:F,dp,3500.0,Tokitsukaze and Gems,71,grandmaster
1677:F,math,3500.0,Tokitsukaze and Gems,71,grandmaster
1677:E,data structures,2900.0,Tokitsukaze and Beautiful Subsegments,371,grandmaster
1677:D,dp,2500.0,Tokitsukaze and Permutations,957,grandmaster
1677:D,math,2500.0,Tokitsukaze and Permutations,957,grandmaster
1677:C,constructive algorithms,1900.0,Tokitsukaze and Two Colorful Tapes,2739,candidate master
1677:C,dfs and similar,1900.0,Tokitsukaze and Two Colorful Tapes,2739,candidate master
1677:C,graphs,1900.0,Tokitsukaze and Two Colorful Tapes,2739,candidate master
1677:C,greedy,1900.0,Tokitsukaze and Two Colorful Tapes,2739,candidate master
1677:B,data structures,1700.0,Tokitsukaze and Meeting,3341,expert
1677:B,implementation,1700.0,Tokitsukaze and Meeting,3341,expert
1677:B,math,1700.0,Tokitsukaze and Meeting,3341,expert
1677:A,brute force,1600.0,Tokitsukaze and Strange Inequality,6860,expert
1677:A,data structures,1600.0,Tokitsukaze and Strange Inequality,6860,expert
1677:A,dp,1600.0,Tokitsukaze and Strange Inequality,6860,expert
1676:H2,data structures,1500.0,Maximum Crossings (Hard Version),7589,specialist
1676:H2,divide and conquer,1500.0,Maximum Crossings (Hard Version),7589,specialist
1676:H2,sortings,1500.0,Maximum Crossings (Hard Version),7589,specialist
1676:H1,brute force,1400.0,Maximum Crossings (Easy Version),10456,specialist
1676:G,dfs and similar,1300.0,White-Black Balanced Subtrees,10356,novice
1676:G,dp,1300.0,White-Black Balanced Subtrees,10356,novice
1676:G,graphs,1300.0,White-Black Balanced Subtrees,10356,novice
1676:G,trees,1300.0,White-Black Balanced Subtrees,10356,novice
1676:F,data structures,1300.0,Longest Strike,12378,novice
1676:F,greedy,1300.0,Longest Strike,12378,novice
1676:F,implementation,1300.0,Longest Strike,12378,novice
1676:F,sortings,1300.0,Longest Strike,12378,novice
1676:F,two pointers,1300.0,Longest Strike,12378,novice
1676:E,binary search,1100.0,Eating Queries,18555,pupil
1676:E,greedy,1100.0,Eating Queries,18555,pupil
1676:E,sortings,1100.0,Eating Queries,18555,pupil
1676:D,brute force,1000.0,X-Sum,19234,pupil
1676:D,greedy,1000.0,X-Sum,19234,pupil
1676:D,implementation,1000.0,X-Sum,19234,pupil
1676:C,brute force,800.0,Most Similar Words,23822,pupil
1676:C,greedy,800.0,Most Similar Words,23822,pupil
1676:C,implementation,800.0,Most Similar Words,23822,pupil
1676:C,implementation,800.0,Most Similar Words,23822,pupil
1676:C,math,800.0,Most Similar Words,23822,pupil
1676:C,strings,800.0,Most Similar Words,23822,pupil
1676:B,greedy,800.0,Equal Candies,33691,pupil
1676:B,math,800.0,Equal Candies,33691,pupil
1676:B,sortings,800.0,Equal Candies,33691,pupil
1676:A,implementation,800.0,Lucky?,38435,pupil
1675:G,dp,2300.0,Sorting Pancakes,1271,master
1675:F,dfs and similar,1800.0,Vlad and Unfinished Business,3882,expert
1675:F,dp,1800.0,Vlad and Unfinished Business,3882,expert
1675:F,greedy,1800.0,Vlad and Unfinished Business,3882,expert
1675:F,trees,1800.0,Vlad and Unfinished Business,3882,expert
1675:E,dsu,1500.0,"Replace With the Previous, Minimize",8121,specialist
1675:E,greedy,1500.0,"Replace With the Previous, Minimize",8121,specialist
1675:E,strings,1500.0,"Replace With the Previous, Minimize",8121,specialist
1675:D,graphs,1300.0,Vertical Paths,10258,novice
1675:D,implementation,1300.0,Vertical Paths,10258,novice
1675:D,trees,1300.0,Vertical Paths,10258,novice
1675:C,implementation,1100.0,Detective Task,15452,pupil
1675:B,greedy,900.0,Make It Increasing,20057,pupil
1675:B,implementation,900.0,Make It Increasing,20057,pupil
1675:A,greedy,800.0,Food for Animals,26594,pupil
1675:A,math,800.0,Food for Animals,26594,pupil
1674:G,dfs and similar,2000.0,Remove Directed Edges,1937,candidate master
1674:G,dp,2000.0,Remove Directed Edges,1937,candidate master
1674:G,graphs,2000.0,Remove Directed Edges,1937,candidate master
1674:F,data structures,1800.0,Desktop Rearrangement,4055,expert
1674:F,greedy,1800.0,Desktop Rearrangement,4055,expert
1674:F,implementation,1800.0,Desktop Rearrangement,4055,expert
1674:E,binary search,2000.0,Breaking the Wall,5112,candidate master
1674:E,brute force,2000.0,Breaking the Wall,5112,candidate master
1674:E,constructive algorithms,2000.0,Breaking the Wall,5112,candidate master
1674:E,greedy,2000.0,Breaking the Wall,5112,candidate master
1674:E,math,2000.0,Breaking the Wall,5112,candidate master
1674:D,constructive algorithms,1200.0,A-B-C Sort,13207,novice
1674:D,implementation,1200.0,A-B-C Sort,13207,novice
1674:D,sortings,1200.0,A-B-C Sort,13207,novice
1674:C,combinatorics,1000.0,Infinite Replacement,19434,pupil
1674:C,implementation,1000.0,Infinite Replacement,19434,pupil
1674:C,strings,1000.0,Infinite Replacement,19434,pupil
1674:B,combinatorics,800.0,Dictionary,22407,pupil
1674:B,math,800.0,Dictionary,22407,pupil
1674:A,constructive algorithms,800.0,Number Transformation,22687,pupil
1674:A,math,800.0,Number Transformation,22687,pupil
1673:F,bitmasks,2400.0,Anti-Theft Road Planning,647,grandmaster
1673:F,constructive algorithms,2400.0,Anti-Theft Road Planning,647,grandmaster
1673:F,divide and conquer,2400.0,Anti-Theft Road Planning,647,grandmaster
1673:F,greedy,2400.0,Anti-Theft Road Planning,647,grandmaster
1673:F,interactive,2400.0,Anti-Theft Road Planning,647,grandmaster
1673:F,math,2400.0,Anti-Theft Road Planning,647,grandmaster
1673:E,bitmasks,2500.0,Power or XOR?,549,grandmaster
1673:E,combinatorics,2500.0,Power or XOR?,549,grandmaster
1673:E,math,2500.0,Power or XOR?,549,grandmaster
1673:E,number theory,2500.0,Power or XOR?,549,grandmaster
1673:D,combinatorics,1900.0,Lost Arithmetic Progression,2751,candidate master
1673:D,math,1900.0,Lost Arithmetic Progression,2751,candidate master
1673:D,number theory,1900.0,Lost Arithmetic Progression,2751,candidate master
1673:C,brute force,1500.0,Palindrome Basis,9274,specialist
1673:C,dp,1500.0,Palindrome Basis,9274,specialist
1673:C,math,1500.0,Palindrome Basis,9274,specialist
1673:C,number theory,1500.0,Palindrome Basis,9274,specialist
1673:B,brute force,1100.0,A Perfectly Balanced String?,12735,pupil
1673:B,greedy,1100.0,A Perfectly Balanced String?,12735,pupil
1673:B,strings,1100.0,A Perfectly Balanced String?,12735,pupil
1673:A,games,800.0,Subtle Substring Subtraction,17250,pupil
1673:A,greedy,800.0,Subtle Substring Subtraction,17250,pupil
1673:A,strings,800.0,Subtle Substring Subtraction,17250,pupil
1672:I,data structures,3000.0,PermutationForces,95,grandmaster
